video,frame,time_s,head_food_dist
IMG_2857_dish0.mp4,34376,1146.401654105249,201.47936093320698
IMG_2857_dish0.mp4,34376,1146.401654105249,150.97017773398272
IMG_2857_dish0.mp4,34376,1146.401654105249,106.31379987536829
IMG_2857_dish0.mp4,34376,1146.401654105249,110.2889956852888
IMG_2857_dish0.mp4,34376,1146.401654105249,116.49556184071841
IMG_2857_dish0.mp4,34376,1146.401654105249,140.65558890574
IMG_2857_dish0.mp4,34376,1146.401654105249,205.12884961303007
IMG_2857_dish0.mp4,32746,1092.042953378243,184.14103778590956
IMG_2857_dish0.mp4,32746,1092.042953378243,131.46577818457007
IMG_2857_dish0.mp4,32746,1092.042953378243,83.10727702675491
IMG_2857_dish0.mp4,32746,1092.042953378243,91.16659391551067
IMG_2857_dish0.mp4,32746,1092.042953378243,145.97078874429133
IMG_2857_dish0.mp4,32746,1092.042953378243,241.51293399911185
IMG_2857_dish0.mp4,32746,1092.042953378243,145.0020914386814
IMG_2857_dish0.mp4,32746,1092.042953378243,342.7714892403882
IMG_2857_dish0.mp4,14560,485.5599279663843,219.52274571956394
IMG_2857_dish0.mp4,14560,485.5599279663843,145.44328076073697
IMG_2857_dish0.mp4,14560,485.5599279663843,257.0223613307464
IMG_2857_dish0.mp4,14560,485.5599279663843,398.2986168697768
IMG_2857_dish0.mp4,14560,485.5599279663843,415.1620798816929
IMG_2857_dish0.mp4,14560,485.5599279663843,433.9342232430346
IMG_2857_dish0.mp4,14560,485.5599279663843,469.91136529336086
IMG_2857_dish0.mp4,14560,485.5599279663843,479.0548651308546
IMG_2857_dish0.mp4,14560,485.5599279663843,490.8674618909532
IMG_2857_dish0.mp4,50481,1683.4856266257586,195.69377845371238
IMG_2857_dish0.mp4,50481,1683.4856266257586,206.91725190003928
IMG_2857_dish0.mp4,50481,1683.4856266257586,173.11380785548684
IMG_2857_dish0.mp4,50481,1683.4856266257586,155.78788066796628
IMG_2857_dish0.mp4,50481,1683.4856266257586,163.08019002309837
IMG_2857_dish0.mp4,50481,1683.4856266257586,183.81349634741917
IMG_2857_dish0.mp4,50481,1683.4856266257586,202.55704076948973
IMG_2857_dish0.mp4,50481,1683.4856266257586,154.91299501164684
IMG_2857_dish0.mp4,14973,499.33302207696926,248.14603615993065
IMG_2857_dish0.mp4,14973,499.33302207696926,360.49600871624756
IMG_2857_dish0.mp4,14973,499.33302207696926,547.503394433869
IMG_2857_dish0.mp4,14973,499.33302207696926,499.70008950690254
IMG_2857_dish0.mp4,14973,499.33302207696926,474.3775834629101
IMG_2857_dish0.mp4,14973,499.33302207696926,298.16910620123593
IMG_2857_dish0.mp4,14973,499.33302207696926,221.63103059406131
IMG_2857_dish0.mp4,39399,1313.9131594744213,177.2541241695877
IMG_2857_dish0.mp4,39399,1313.9131594744213,200.8546635861643
IMG_2857_dish0.mp4,39399,1313.9131594744213,144.70271797642317
IMG_2857_dish0.mp4,39399,1313.9131594744213,160.2296662194991
IMG_2857_dish0.mp4,39399,1313.9131594744213,86.10996617979278
IMG_2857_dish0.mp4,39399,1313.9131594744213,238.91431228039372
IMG_2857_dish0.mp4,39399,1313.9131594744213,122.12589556790162
IMG_2857_dish0.mp4,46293,1543.82044954312,141.91409520102187
IMG_2857_dish0.mp4,46293,1543.82044954312,206.52313007493217
IMG_2857_dish0.mp4,46293,1543.82044954312,199.95573102838318
IMG_2857_dish0.mp4,46293,1543.82044954312,82.68440948134024
IMG_2857_dish0.mp4,46293,1543.82044954312,145.62007649926161
IMG_2857_dish0.mp4,46293,1543.82044954312,228.25483932670411
IMG_2857_dish0.mp4,46293,1543.82044954312,52.89795944179416
IMG_2857_dish0.mp4,46293,1543.82044954312,77.46509203151123
IMG_2857_dish0.mp4,46293,1543.82044954312,75.60497267244449
IMG_2857_dish0.mp4,29929,998.0991129193624,212.9931208211558
IMG_2857_dish0.mp4,29929,998.0991129193624,42.418592372133624
IMG_2857_dish0.mp4,29929,998.0991129193624,194.01160042635894
IMG_2857_dish0.mp4,29929,998.0991129193624,136.40502344971154
IMG_2857_dish0.mp4,29929,998.0991129193624,77.3855938005307
IMG_2857_dish0.mp4,29929,998.0991129193624,200.48940220765047
IMG_2857_dish0.mp4,29929,998.0991129193624,171.55594789962447
IMG_2857_dish0.mp4,43897,1463.9164943640365,170.87146068761183
IMG_2857_dish0.mp4,43897,1463.9164943640365,212.39221279464826
IMG_2857_dish0.mp4,43897,1463.9164943640365,188.47704418561048
IMG_2857_dish0.mp4,43897,1463.9164943640365,233.21809584582297
IMG_2857_dish0.mp4,43897,1463.9164943640365,162.13854173061316
IMG_2857_dish0.mp4,43897,1463.9164943640365,170.12201690563822
IMG_2857_dish0.mp4,43897,1463.9164943640365,169.90196828365876
IMG_2857_dish0.mp4,43897,1463.9164943640365,188.0161215254739
IMG_2857_dish0.mp4,45906,1530.914426732475,151.44109361247982
IMG_2857_dish0.mp4,45906,1530.914426732475,210.93357705720484
IMG_2857_dish0.mp4,45906,1530.914426732475,171.8712960617915
IMG_2857_dish0.mp4,45906,1530.914426732475,154.3301019318051
IMG_2857_dish0.mp4,45906,1530.914426732475,133.5045016258054
IMG_2857_dish0.mp4,45906,1530.914426732475,166.41898773340273
IMG_2857_dish0.mp4,45906,1530.914426732475,172.52683857704875
IMG_2857_dish0.mp4,45906,1530.914426732475,138.6091562738363
IMG_2857_dish0.mp4,30227,1008.0370839725203,190.9977350877398
IMG_2857_dish0.mp4,30227,1008.0370839725203,203.82769627358272
IMG_2857_dish0.mp4,30227,1008.0370839725203,184.37841042868507
IMG_2857_dish0.mp4,30227,1008.0370839725203,108.45643463797758
IMG_2857_dish0.mp4,30227,1008.0370839725203,162.4462443951681
IMG_2857_dish0.mp4,30227,1008.0370839725203,192.73916526922144
IMG_2857_dish0.mp4,30227,1008.0370839725203,161.21422728755795
IMG_2857_dish0.mp4,30227,1008.0370839725203,212.95338780460023
IMG_2857_dish0.mp4,35054,1169.0122056959915,166.04784505134077
IMG_2857_dish0.mp4,35054,1169.0122056959915,234.3377297331664
IMG_2857_dish0.mp4,35054,1169.0122056959915,170.14881946220106
IMG_2857_dish0.mp4,35054,1169.0122056959915,146.6193300994351
IMG_2857_dish0.mp4,35054,1169.0122056959915,130.36865511828918
IMG_2857_dish0.mp4,35054,1169.0122056959915,133.92274060693606
IMG_2857_dish0.mp4,35054,1169.0122056959915,210.47036819829276
IMG_2857_dish0.mp4,35054,1169.0122056959915,157.51367368514323
IMG_2857_dish0.mp4,29347,978.6900553591676,194.82098287006158
IMG_2857_dish0.mp4,29347,978.6900553591676,179.7792319281753
IMG_2857_dish0.mp4,29347,978.6900553591676,185.91504629743218
IMG_2857_dish0.mp4,29347,978.6900553591676,41.943489930153916
IMG_2857_dish0.mp4,29347,978.6900553591676,82.05435998491838
IMG_2857_dish0.mp4,29347,978.6900553591676,45.78879706040669
IMG_2857_dish0.mp4,29347,978.6900553591676,202.30266994702203
IMG_2857_dish0.mp4,52402,1747.548856132862,183.6256324876728
IMG_2857_dish0.mp4,52402,1747.548856132862,133.6474948881378
IMG_2857_dish0.mp4,52402,1747.548856132862,164.39424894315493
IMG_2857_dish0.mp4,52402,1747.548856132862,138.4230290639473
IMG_2857_dish0.mp4,52402,1747.548856132862,179.60298202364214
IMG_2857_dish0.mp4,52402,1747.548856132862,205.4443464441806
IMG_2857_dish0.mp4,52402,1747.548856132862,185.95096235686634
PXL_20260602_183730315.TS_dish1.mp4,5360,182.04666644024044,314.19966904302754
PXL_20260602_183730315.TS_dish1.mp4,5360,182.04666644024044,328.0564710740102
PXL_20260602_183730315.TS_dish1.mp4,5360,182.04666644024044,337.91713778883354
PXL_20260602_183730315.TS_dish1.mp4,5360,182.04666644024044,344.00379633531304
PXL_20260602_183730315.TS_dish1.mp4,81569,2770.4038311313384,216.84233806358117
PXL_20260602_183730315.TS_dish1.mp4,81569,2770.4038311313384,316.4595862484638
PXL_20260602_183730315.TS_dish1.mp4,81569,2770.4038311313384,331.1237727507958
PXL_20260602_183730315.TS_dish1.mp4,81569,2770.4038311313384,333.6303347592352
PXL_20260602_183730315.TS_dish1.mp4,27970,949.97113065924,211.15085762182431
PXL_20260602_183730315.TS_dish1.mp4,27970,949.97113065924,335.80327290115446
PXL_20260602_183730315.TS_dish1.mp4,27970,949.97113065924,330.8696292166461
PXL_20260602_183730315.TS_dish1.mp4,27970,949.97113065924,317.53975038384135
PXL_20260602_183730315.TS_dish1.mp4,145669,4947.491763746901,161.63482938494136
PXL_20260602_183730315.TS_dish1.mp4,145669,4947.491763746901,332.76304900806514
PXL_20260602_183730315.TS_dish1.mp4,145669,4947.491763746901,41.355990054032574
PXL_20260602_183730315.TS_dish1.mp4,145669,4947.491763746901,48.652189110287935
PXL_20260602_183730315.TS_dish1.mp4,80375,2729.8508983459565,323.00512642562325
PXL_20260602_183730315.TS_dish1.mp4,80375,2729.8508983459565,300.1076045225013
PXL_20260602_183730315.TS_dish1.mp4,80375,2729.8508983459565,318.69605062884233
PXL_20260602_183730315.TS_dish1.mp4,80375,2729.8508983459565,339.74517560138423
PXL_20260602_183730315.TS_dish1.mp4,12007,407.80491118432224,330.93424240778563
PXL_20260602_183730315.TS_dish1.mp4,12007,407.80491118432224,318.44415219234077
PXL_20260602_183730315.TS_dish1.mp4,12007,407.80491118432224,333.3900833362765
PXL_20260602_183730315.TS_dish1.mp4,12007,407.80491118432224,342.2360802389149
