entity,treatment,dish,low_conf,median_bl_cm,bl_min_cm,bl_max_cm,bl_range_cm,cv_bl,pct_time_elongated,elong_rate_per_min,contr_rate_per_min,dom_freq_hz,dom_rel_power,head_path_cm,tail_path_cm,head_tail_path_ratio
Video1_dish0_L0,Dopamine L0,Video1_dish0.mp4,1,0.04986211998084391,8.447243886126646e-05,0.20244842708383903,0.20236395464497778,0.560756984447845,49.99920641218951,30.62050802812402,30.249177240469532,0.016670372429127292,0.06440267528159747,138.39923860814412,56.68283367611458,2.44164290372208
Video1_dish0_L1,Dopamine L1,Video1_dish0.mp4,1,0.11972741639370132,0.0021187267990613054,0.35272376575799425,0.3506050389589329,0.3581395588191261,49.99920641218951,22.99394492783567,23.02250883457832,0.016670372429127292,0.07436226583756736,181.80353142865,27.33352429618538,6.651302241841612
Video1_dish1_L0,DA+Food L0,Video1_dish1.mp4,1,0.10265831530737278,0.0006685852777668015,0.24853790791906635,0.24786932264129954,0.41422849552069646,49.99920641218951,24.365012451483015,24.393576358225666,0.016670372429127292,0.10738522056210044,191.2530637249087,37.18855928714844,5.142793036109942
Video1_dish1_L1,DA+Food L1,Video1_dish1.mp4,1,0.07778803163013667,0.000634482885015501,0.9388409788462929,0.9382064959612774,0.49716513046932026,49.99920641218951,26.79294452460852,26.99289187180709,0.016670372429127292,0.05565290156066272,193.69018923829145,30.545760806335736,6.3409842847363835
Video2_dish0_L0,Veh+NoFood L0,Video2_dish0.mp4,0,0.12261513844084758,0.0046916607145413335,0.21923030813500832,0.214538647420467,0.15340433571647685,49.9992278588526,1.361805884298378,1.361805884298378,0.016670372429127292,0.33347023804312764,23.06810766978955,5.975440475757569,3.8604865638570294
Video2_dish0_L1,Veh+NoFood L1,Video2_dish0.mp4,0,0.09486040578946589,0.03647886441010408,0.24848771168679104,0.21200884727668695,0.19122545878469993,49.9992278588526,1.7231013229897845,1.6397254525225369,0.016670372429127292,0.25575240607624206,16.796811548255036,6.418023402363376,2.6171315520709646
Video2_dish1_L0,Veh+Food L0,Video2_dish1.mp4,1,0.18731785737898662,0.001199193772992854,0.309430113409665,0.3082309196366721,0.32239621947969316,49.9992278588526,10.366399894761123,10.283024024293875,0.025005558643690938,0.11406595003668075,149.4818642545963,93.69435603326266,1.5954201574482072
Video2_dish1_L1,Veh+Food L1,Video2_dish1.mp4,1,0.13529058719040188,0.001339411228587246,0.3195418690544447,0.31820245782585743,0.40899018918760727,49.9992278588526,14.674153202235585,14.674153202235585,0.016670372429127292,0.09003409138819785,171.46626253153835,95.08198085067114,1.803351812798587
