entity,treatment,low_confidence,dom_freq_hz,period_s,steps_per_min,n_steps,ext_contr_amp_cm,median_body_len_cm,mean_speed_cm_s,pct_time_moving,duration_min
Video1_dish0_L0,Dopamine L0,True,0.21233154296874998,4.709615848961149,16.70988544445201,585,0.05813675226967171,0.0503670742219025,0.04594748471124365,35.489246885167844,35.00921666666667
Video1_dish0_L1,Dopamine L1,True,0.19768798828124998,5.05847628221753,12.225352085855487,428,0.09138105839694032,0.11994128705184753,0.051924237018879243,38.39219109594477,35.00921666666667
Video1_dish1_L0,DA+Food L0,True,0.21233154296874998,4.709615848961149,13.767803049958749,482,0.08799661773500861,0.1031878597099725,0.05298762548046492,41.917308150146816,35.00921666666667
Video1_dish1_L1,DA+Food L1,True,0.21233154296874998,4.709615848961149,15.367381827547318,538,0.05972745470741553,0.07845768765023783,0.05423272721516632,42.34743274343306,35.00921666666667
Video2_dish0_L0,Veh+NoFood L0,False,0.21233154296874998,4.709615848961149,0.8059667478500605,29,0.08003238930897852,0.12265888837350797,0.006332403835780564,1.3373484672998224,35.981633333333335
Video2_dish0_L1,Veh+NoFood L1,False,0.19768798828124998,5.05847628221753,0.6114230500931493,22,0.044365602803789914,0.09495517075282772,0.005115329605993665,0.7165469847888194,35.981633333333335
Video2_dish1_L0,Veh+Food L0,True,0.19768798828124998,5.05847628221753,4.613464832521036,166,0.12206166706017144,0.1873405698736442,0.05856982808045012,20.846266697552313,35.981633333333335
Video2_dish1_L1,Veh+Food L1,True,0.21233154296874998,4.709615848961149,7.28149268747296,262,0.103670875288294,0.1353740558891169,0.06395173377878419,26.204926260520423,35.981633333333335
